mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,spectral_centroid,chroma,label
-238.16072,79.53381,-0.015712088,29.773796,-14.95474,-29.451088,-29.404383,-24.670053,-15.845263,-17.525242,-9.161543,-3.8334882,-8.622708,0.18523520611702127,1884.1328711097988,0.30938786,spoof
-280.1014,104.2549,-1.9896078,23.370934,-22.821367,-19.909748,-21.876791,-36.227722,-17.007475,-13.765167,-8.596217,-7.5091662,-8.311979,0.13609095982142858,1465.2980230829312,0.2922871,spoof
-251.22873,103.68681,-10.06732,28.098423,-18.096916,-22.634884,-24.39569,-31.694754,-15.256575,-10.930586,-13.909862,-11.1420145,-5.245223,0.0936697345890411,1185.358607781722,0.28196916,spoof
-242.1941,112.06865,-9.898436,39.01158,-21.884287,-29.895374,-29.215673,-36.80746,-17.39329,-14.007255,-8.730871,-6.9358883,-6.0733714,0.09064549575617284,1246.3749810680365,0.26803493,spoof
-308.44275,67.56524,-4.532278,42.039597,-14.914375,-24.945757,-24.1492,-21.470264,-11.265471,-18.221899,-7.0362062,-5.7440577,-12.113929,0.16262090773809523,1966.579787011626,0.31850228,spoof
-240.6522,107.94641,-4.861404,49.8571,-31.817287,-18.936026,-17.061903,-41.693016,-15.9162445,-17.30642,-11.451546,-13.359889,-8.069069,0.07015525688559322,1097.409278506557,0.25470442,spoof
-232.3194,79.53769,9.953266,18.187904,-11.095674,-23.037378,-26.884066,-28.35273,-15.255528,-14.1780405,-12.464806,-6.2287483,-9.322418,0.2162109375,1926.3776058514402,0.27427435,spoof
-199.61238,68.53124,13.815603,48.862495,-23.0756,-32.110096,-23.270502,-28.838305,-22.343712,-17.692879,-8.93057,-8.411282,-8.32252,0.20149393284574468,1935.794225696005,0.2622723,spoof
-232.38422,104.84406,-12.457231,24.437078,-23.712631,-23.835835,-22.513416,-31.732891,-11.629993,-10.867505,-10.804165,-8.826442,-8.214374,0.1405823722718254,1521.665628553499,0.2835649,spoof
-243.22906,114.89951,-11.766896,2.682373,-17.731508,-14.100878,-25.734646,-32.692375,-12.472322,-13.399065,-12.77406,-5.6098166,-8.680863,0.11017651827830188,1420.4228792470103,0.28490126,spoof
-299.62354,83.01928,-5.948731,17.042967,-5.264024,-28.308825,-30.177128,-22.055113,-10.411571,-13.4165945,-13.66361,-4.434661,-8.332877,0.1974033453525641,1828.165728499784,0.2989512,spoof
-243.77422,83.10998,-6.8551016,22.145761,-18.342672,-15.982973,-23.793524,-28.81806,-9.800411,-13.006653,-10.345921,-11.202213,-11.716162,0.18335748487903225,2016.7541870304865,0.31530076,spoof
-251.88844,95.04462,-9.4338,20.091782,-15.8835535,-21.268797,-26.87779,-28.394814,-11.747499,-11.274277,-10.719607,-6.690831,-7.549372,0.15045230263157894,1601.8550193489875,0.2883312,spoof
-222.88734,75.40305,1.973654,32.453148,-7.855279,-33.323418,-30.355452,-24.004175,-15.692211,-18.406681,-7.9009967,-1.1006836,-10.184571,0.2038845486111111,1905.0327419572834,0.25034598,spoof
-253.70297,77.796364,-2.94039,41.530796,-22.886059,-25.423645,-23.973068,-26.28085,-12.526551,-14.125391,-9.175658,-9.551114,-6.3822365,0.13883109714673914,1607.2210798325648,0.31346157,spoof
-235.36188,84.14525,13.294621,19.373985,-12.765054,-26.456423,-24.78132,-30.322002,-16.695385,-15.035834,-10.894288,-0.54360527,-6.8985243,0.20357572115384615,1835.4079012703028,0.26115412,spoof
-199.31332,105.51962,-21.370747,43.616127,-28.436363,-28.49345,-27.070633,-34.057083,-12.062145,-18.05533,-11.463221,-12.225291,-8.374063,0.10531721443965517,1319.887536062571,0.25980693,spoof
-229.58098,92.42258,-0.44536716,26.259867,-16.502584,-26.718903,-28.608318,-26.389969,-13.600521,-14.467746,-11.343335,-6.885589,-7.70165,0.16673711520522388,1709.2706079652846,0.31921196,spoof
-232.05223,88.897644,-0.7127935,28.596403,-22.688374,-22.61688,-23.925177,-29.762512,-15.721426,-12.964925,-12.98066,-8.823368,-8.50512,0.16181731892523366,1667.7403491854627,0.31030208,spoof
-276.58444,73.94414,-8.29486,29.594322,-18.078604,-24.632042,-19.5889,-24.431976,-9.947904,-14.537911,-10.989193,-11.195238,-8.556846,0.18076937806372548,1802.2884529201774,0.30212557,spoof
-241.72931,82.53799,9.829563,15.643063,-15.518723,-20.254526,-27.835938,-30.32014,-14.889605,-15.278382,-10.627427,-2.2586997,-3.9336903,0.21216625171703296,2064.8383872233994,0.2910406,spoof
-265.57248,97.29613,-16.143827,7.0961804,-17.843918,-18.03967,-25.795933,-29.321182,-8.791172,-10.446847,-8.105383,-4.6246057,-8.725063,0.1575036015070922,1756.4520283894524,0.31370115,spoof
-262.1806,110.44592,-20.865742,21.187307,-17.164587,-23.353632,-31.035711,-31.667303,-10.410651,-14.743947,-8.825684,-6.493142,-6.358136,0.09628340126811594,1188.5822024601557,0.30353114,spoof
-244.41408,97.97663,-20.756433,21.99132,-16.464752,-25.233028,-29.136051,-26.466213,-8.385702,-12.747097,-9.583474,-6.332386,-7.5993657,0.137818343996063,1662.4004913561735,0.32416132,spoof
-265.4276,99.95882,2.8894491,11.164197,-17.418427,-11.489485,-22.966942,-32.645462,-14.034719,-13.384274,-14.432586,-10.400323,-7.762758,0.13235411352040816,1560.1015399037308,0.28127533,spoof
-262.5267,98.27052,-9.303955,30.349161,-20.977955,-24.514223,-24.652452,-27.993528,-13.755445,-15.599412,-9.961549,-6.462984,-7.8257036,0.13545771059782608,1518.2231564829917,0.31918392,spoof
-291.16788,87.3099,-29.258215,18.52993,-12.782989,-20.894766,-22.540056,-21.089725,-2.9128432,-12.510063,-11.089628,-9.612833,-7.6152244,0.1580877130681818,1737.4633346021437,0.3560838,spoof
-257.10825,99.994446,-9.648163,27.28428,-18.828121,-23.660149,-25.817177,-29.132116,-10.908124,-13.080887,-12.4665,-10.685954,-7.960895,0.13071241656553398,1477.3960242618236,0.31442323,spoof
-248.67165,56.61579,9.016243,18.525585,-11.819678,-25.035591,-24.450205,-21.267214,-13.553274,-14.114397,-12.628499,-6.4310613,-7.214857,0.25617237580128205,2382.599999582641,0.28702885,spoof
-220.67184,111.21964,-19.65972,49.15091,-29.320507,-28.419502,-24.947704,-33.466152,-15.827991,-17.153927,-11.899429,-14.838538,-9.283385,0.09468900240384616,1185.812156058707,0.27829573,spoof
-250.35643,99.19794,-11.267321,23.867954,-20.59041,-17.049677,-22.96609,-31.759703,-10.373833,-14.368949,-11.629402,-7.7823915,-9.920697,0.12826171875,1505.4208608003362,0.28822333,spoof
-216.46494,94.54699,-10.375239,36.429256,-15.462295,-34.1536,-34.58389,-28.417109,-13.692087,-19.093296,-10.520911,-4.456054,-6.6143837,0.17245902267156862,1677.9611461885027,0.29625735,spoof
-218.67746,96.55062,-8.189877,48.038006,-28.103498,-28.986687,-19.745245,-24.256037,-15.323611,-18.101809,-12.607531,-16.17065,-10.720205,0.0847749255952381,1270.7351474108996,0.29182088,spoof
-209.4675,78.96657,-0.45562723,53.209583,-34.26476,-23.290335,-20.00155,-34.89462,-13.585056,-18.519495,-13.125794,-14.667889,-9.797696,0.1240628150201613,1583.5792483539562,0.2579252,spoof
-243.54062,123.85448,-28.538502,7.8726916,-11.405973,-21.591011,-29.777855,-30.615967,-6.248007,-10.242777,-12.603305,-6.681364,-6.0837126,0.08407738095238096,1053.360286018294,0.26254237,spoof
-261.81915,96.164894,3.1389866,33.63072,-18.424952,-23.838085,-25.599552,-33.155464,-16.621292,-15.876623,-14.457741,-10.905792,-8.3203945,0.11214447021484375,1369.3555553656824,0.26072088,spoof
-217.99382,97.01305,-3.6474617,35.720795,-20.228186,-32.098953,-30.377865,-29.939066,-16.307285,-15.756845,-10.644358,-5.1947794,-7.0961537,0.14762970585151006,1555.8801173351706,0.28489268,spoof
-215.60999,90.39601,-21.171173,36.105305,-22.989813,-26.990957,-27.65419,-28.93291,-8.672339,-15.305096,-10.05886,-9.959612,-5.6447487,0.14283319729477612,1668.022642092807,0.28951854,spoof
-266.65253,87.01689,1.2212462,22.303808,-17.609013,-15.504241,-20.332249,-28.07293,-12.740292,-11.920978,-10.494313,-8.280243,-8.442168,0.1505835262345679,1792.904605290691,0.3081716,spoof
-237.04646,82.25222,13.98266,25.499157,-12.025173,-28.99945,-29.122011,-27.881008,-18.163898,-15.270172,-13.760477,-5.8674674,-7.1255364,0.2171904151119403,1912.3395063295488,0.29389116,spoof
-266.5496,76.91942,-2.5006242,9.055674,-14.412438,-17.345894,-22.882528,-25.252317,-9.747849,-9.645011,-6.7636876,-2.4438684,-7.493981,0.2218350497159091,2280.3804344732703,0.3386053,spoof
-243.33646,84.01042,-29.560837,16.716673,-15.16428,-17.290655,-19.356674,-22.13869,-3.5898936,-10.089133,-13.435544,-11.360481,-7.096666,0.15183074564873417,1724.1512223487905,0.3114636,spoof
-242.57724,96.59095,-5.3466196,34.33636,-18.672707,-29.951555,-29.150032,-29.54097,-13.214735,-16.113686,-12.356659,-4.890234,-6.4349895,0.14409234550561797,1457.0934729358792,0.25383914,spoof
-242.7788,95.264305,-4.9825425,22.69773,-18.504879,-24.272532,-27.59019,-29.512932,-13.812744,-13.647002,-11.495411,-5.890348,-5.6894383,0.14315724927325582,1467.1079966706716,0.30091786,spoof
-226.66931,114.64811,-31.13095,25.030582,-27.147736,-21.47737,-23.894758,-33.01432,-9.211531,-12.849936,-12.427876,-11.630117,-10.310522,0.10048828125,1199.1329841700415,0.26333308,spoof
-216.22797,104.31034,-25.179625,22.70854,-16.16099,-29.668865,-31.294565,-29.719456,-7.522247,-15.959248,-13.842021,-7.1660566,-8.893828,0.15633616727941177,1576.5245647489237,0.26887974,spoof
-208.72073,115.70523,-32.956062,36.67824,-23.023056,-34.037006,-24.746384,-28.47285,-10.144049,-17.181648,-10.719609,-10.558173,-12.953621,0.10237630208333333,1231.8348062961927,0.24152423,spoof
-240.49458,113.34949,-22.251133,22.475386,-22.335264,-25.233297,-25.888954,-32.234005,-13.075701,-12.842842,-10.402978,-8.124273,-7.4484777,0.10949447307180851,1293.9486121199993,0.27554336,spoof
-220.77307,95.96121,-3.273168,24.963755,-15.344557,-25.218117,-29.891867,-28.915205,-12.739371,-13.579192,-13.087397,-9.634369,-8.284317,0.16109154929577466,1616.7224797500053,0.28648284,spoof
-221.57191,112.9074,-20.331713,14.770605,-24.019459,-20.32605,-25.423418,-33.004196,-8.62146,-14.531147,-11.133071,-6.3492985,-8.740958,0.13421630859375,1516.6207272743159,0.29432333,spoof
-269.65085,88.56881,-3.5819507,41.50224,-23.55351,-28.143242,-24.555336,-31.323458,-13.78224,-14.480256,-8.943077,-6.2416396,-7.2909656,0.13713283164828433,1602.643231451369,0.28242862,spoof
-229.75124,97.919754,-13.260122,36.0795,-25.441824,-27.59615,-27.176245,-30.891127,-14.380082,-17.582243,-10.575035,-8.297861,-8.450854,0.14401189630681818,1586.3857540472136,0.26203907,spoof
-235.02374,114.87077,-20.5608,45.643738,-28.632593,-30.036505,-24.541958,-38.660664,-15.185158,-13.988407,-9.952515,-10.879149,-5.4928694,0.07414899553571429,1009.6947325670875,0.28065798,spoof
-238.16025,113.50371,-2.2685966,19.480352,-18.486973,-20.316807,-27.008905,-32.93442,-16.199286,-16.38555,-12.485416,-4.70608,-8.062676,0.11346139259708737,1330.9078473460265,0.29610312,spoof
-267.1752,95.95696,2.4954646,16.212822,-19.60785,-19.779074,-28.662907,-32.970963,-13.849931,-14.790186,-11.553219,-4.01782,-6.0985546,0.17135074013157894,1642.8450894454838,0.2985608,spoof
-261.9443,101.63757,-0.8288699,30.089918,-17.957138,-25.061209,-24.817583,-29.4995,-14.448331,-12.149419,-10.5520315,-7.227958,-6.3997674,0.11509627525252525,1389.211786217008,0.3045413,spoof
-228.40193,127.00149,-4.1255913,26.396646,-0.10708994,-17.879272,-5.966499,-26.22269,-24.873957,-1.5278718,-20.583265,-8.151437,-2.7873385,0.07443009561567164,1089.608499397303,0.35819703,spoof
-267.7916,101.53622,-18.767351,11.875226,3.50339,-14.364719,-12.039504,-23.738804,-16.486137,4.8649635,-16.674751,-7.965361,-3.2992992,0.11625880821078431,1512.630868328735,0.38028657,spoof
-196.11192,92.58033,2.0667226,42.627182,-2.1564379,-25.10304,-8.227845,-20.83221,-28.439812,-6.695528,-21.93904,-6.2868013,-3.897776,0.11393044211647728,1495.3500595452556,0.33460057,spoof
-207.372,84.84345,6.703481,28.14983,0.16148211,-14.826778,-13.997569,-21.74487,-24.515089,-1.1848723,-19.368032,-9.386306,-0.60428834,0.15731037196828357,1718.0325695390952,0.3451098,spoof
-220.06306,109.773155,-7.8062496,31.10366,1.7643263,-20.179348,-10.912117,-25.127226,-27.802307,-2.5427585,-19.4574,-9.308221,-5.695518,0.09554617745535714,1298.4356793109437,0.33187813,spoof
-232.44826,86.26587,7.629224,30.162817,6.5019627,-11.835405,-12.714567,-20.259216,-23.495026,-3.2064679,-18.854141,-11.187162,-3.3141694,0.14212168817934784,1675.1286501714658,0.3262804,spoof
-261.69278,95.60805,4.689045,14.300549,-5.3228755,-8.871071,-9.169313,-20.7629,-22.42841,-0.59253794,-18.68101,-9.550926,-3.0523024,0.1332349455758427,1597.7292181952582,0.33755723,spoof
-269.84598,76.35557,-1.921275,44.79357,2.5261633,-23.62283,-5.2411284,-19.134863,-23.258738,-5.053674,-17.571043,-4.8388505,-3.4870481,0.11907829122340426,1566.8574511772747,0.39602265,spoof
-287.24374,88.814545,10.349508,23.289722,-2.214515,-10.798423,-10.890197,-17.564623,-20.642303,-0.9796118,-18.301975,-9.4002695,-3.0128973,0.13080610795454545,1717.4321621117465,0.3565164,spoof
-185.30734,99.84322,-7.690728,37.35144,4.2892895,-23.95841,-16.58205,-18.331753,-20.48253,-0.936544,-20.281227,-8.083866,-1.3549031,0.08631727430555555,1444.8650801040076,0.35482752,spoof
-235.1356,85.75733,-21.561682,21.183273,2.9579396,-18.206644,-11.539372,-20.427563,-16.551313,2.66339,-16.45759,-8.914767,-4.5838027,0.1497128614738806,1829.0717432849149,0.37535092,spoof
-240.93022,128.12212,-29.146786,14.77248,-3.330323,-16.581476,-3.7922852,-28.439468,-18.781214,9.724922,-18.656317,-8.615115,-4.681976,0.05470034950657895,1126.7575290725115,0.3689299,spoof
-244.7395,103.8924,-2.8632486,36.31913,7.8607645,-20.495256,-9.489652,-22.55776,-21.65424,-4.458977,-19.938242,-7.081085,-2.955562,0.09805733816964286,1409.9570705949297,0.3619744,spoof
-283.17734,87.65308,-12.193933,24.585373,-0.87775123,-20.53132,-13.773411,-15.684649,-16.199965,1.9533362,-14.121952,-6.7293324,-2.2271266,0.11730072463768115,1707.0712721137054,0.37360975,spoof
-240.23203,115.25127,-27.773407,18.946474,9.474848,-21.67281,-13.877645,-23.628775,-17.661129,-2.0922222,-14.34969,-5.8278747,-1.8875011,0.091552734375,1445.6675827089352,0.35922784,spoof
-260.66287,86.17919,4.6475973,37.053974,1.675036,-18.259289,-8.615199,-19.801405,-24.987913,-2.9696214,-18.34613,-8.882745,-6.287653,0.13466444960585586,1635.277330836029,0.33422294,spoof
-207.25519,95.472786,-4.6279116,27.846264,5.229685,-18.73572,-16.768152,-22.861763,-23.054615,2.9923558,-21.854895,-10.955621,-2.8061345,0.11781424906716417,1556.7520470523054,0.31381267,spoof
-256.67935,87.47029,6.412042,35.588234,3.0814788,-17.515963,-10.610707,-20.673624,-22.722027,-3.8692627,-17.822138,-8.208752,-3.141944,0.1122316375492126,1561.7517012059777,0.34998673,spoof
-245.3241,88.518135,13.61527,21.747175,2.9529698,-7.735993,-13.415011,-20.124176,-24.812117,-4.784853,-18.749628,-8.70765,-1.7044915,0.14334334188432835,1674.1980036031125,0.34206185,spoof
-271.06207,57.87906,12.777843,11.654555,0.25569054,-1.4587791,-17.843195,-15.5524025,-16.338682,1.5594802,-18.930788,-11.971487,-0.9707726,0.21316583806818182,2288.962205324304,0.34693226,spoof
-256.77966,100.409615,0.9547789,31.195723,0.23155512,-19.898233,-8.254081,-21.19998,-22.209055,-2.6436975,-19.481432,-7.3178453,-4.8284044,0.08673199152542373,1339.642310786117,0.36141467,spoof
-258.33875,95.06836,5.556433,60.807667,7.9612904,-27.486343,-3.9341924,-20.500631,-25.005476,-3.753284,-16.42971,-8.022224,-8.900463,0.06772748161764706,1175.757240235476,0.33685905,spoof
-265.05478,116.06362,-10.227519,23.855978,5.9625483,-21.565287,-7.8500166,-26.176624,-23.04573,0.8528086,-21.49305,-5.868748,-2.2855537,0.0642346833881579,1126.2959560940994,0.34545362,spoof
-275.71982,138.43979,-39.10567,30.5277,12.917921,-33.07141,-10.579795,-22.11447,-14.422451,0.39533353,-17.33199,-6.5790567,-5.0800896,0.05937236064189189,1014.8032748809018,0.36547872,spoof
-218.4852,115.72877,-1.280169,24.939926,-3.7042902,-16.371756,-9.477831,-24.461958,-27.56811,0.16148639,-18.043854,-10.80214,-4.5127206,0.07288602941176471,1185.87963690487,0.35703442,spoof
-220.64064,114.54029,-4.683861,25.615871,-5.0438766,-20.0438,-5.420611,-23.565603,-23.121035,-0.07542209,-18.29164,-8.87864,-3.8921373,0.08779131355932203,1222.48272862548,0.3618256,spoof
-300.67825,90.78303,-5.746251,16.247494,1.0013769,-7.832091,-9.801646,-17.81002,-14.533917,5.4257927,-15.437878,-11.237983,-3.3455095,0.1215069110576923,1598.4116232542658,0.4135308,spoof
-236.11366,117.15488,14.74694,32.12652,-6.505821,-20.987297,0.31670555,-23.034994,-28.812803,-9.647052,-21.69056,-7.87122,-4.407487,0.09346611555232558,1287.9166321143816,0.347697,spoof
-201.7361,75.26767,7.8492537,32.996025,10.1541,-14.569884,-14.8703375,-18.56085,-22.34058,-5.322604,-21.358473,-7.3997984,-0.37900072,0.16124972491197184,1785.155685941965,0.36408195,spoof
-218.65631,97.72671,-3.9878407,49.987953,7.0434313,-29.357841,-9.084264,-21.688429,-26.347763,-2.410945,-19.36853,-8.3798275,-6.9989586,0.07204290021929824,1315.906555418302,0.3303941,spoof
-270.0685,78.22256,12.545131,41.095947,-3.1122074,-22.929245,-0.59179693,-17.10705,-24.494602,-5.606195,-18.512032,-4.583847,-5.495917,0.11024876644736842,1671.9986881215696,0.31860048,spoof
-255.7825,101.85791,0.66658056,32.95897,-2.287322,-21.079948,-7.8254952,-22.298075,-25.464071,-3.5364268,-19.514282,-7.9123616,-3.3948126,0.10100911458333334,1345.8858787160495,0.3600429,spoof
-236.1796,99.306526,-5.259842,23.568003,1.7883656,-18.246685,-11.395766,-23.305468,-25.344553,-0.34264755,-18.924936,-8.606996,-2.4280965,0.10904153963414634,1471.9307050489754,0.34902892,spoof
-263.45892,99.864006,-15.198277,24.209347,-1.4313543,-24.871357,-9.81425,-25.301004,-21.070498,-0.8757857,-18.402145,-4.65756,-2.1355355,0.12582915683962265,1782.770604739045,0.35527033,spoof
-276.062,108.0451,-17.048979,16.908604,-4.2140536,-20.077364,-7.4907436,-20.74787,-20.955584,4.592367,-12.471243,-3.9393384,-2.0198708,0.06164810505319149,1208.1499915559796,0.37845892,spoof
-233.07114,85.658516,-2.5542228,27.859695,3.860041,-18.093245,-13.161545,-21.268707,-21.985472,-1.9648285,-19.554764,-7.55109,-3.1308954,0.14978249289772727,1793.5525905309657,0.33225518,spoof
-215.5632,92.421036,2.9410107,35.59853,-0.13129476,-20.051603,-10.53005,-21.642698,-24.506475,-4.125835,-20.289743,-7.6466465,-3.1426282,0.13105936253324468,1632.6244093930686,0.32968605,spoof
-208.2656,99.44489,-9.374898,11.488622,-4.6484356,-11.870521,-9.15532,-20.16826,-19.170776,5.759309,-17.035057,-9.695341,-3.2924771,0.14877681408898305,1669.600961479212,0.3488445,spoof
-196.3903,108.653275,-17.470306,29.385216,-4.9795036,-25.495365,-8.800949,-19.482416,-18.92631,3.4467661,-14.785136,-6.552248,-1.4309975,0.07655164930555555,1307.9460136170392,0.39206302,spoof
-268.7071,86.940216,2.9699614,19.945232,0.48335388,-10.647178,-12.153531,-18.420021,-18.650587,0.52126837,-17.025085,-9.719814,-1.3415474,0.14150956748188406,1873.218965953554,0.35041386,spoof
-217.5056,113.133026,-6.4962854,23.839985,2.0415845,-19.249422,-6.928945,-22.90155,-24.64003,-3.0831602,-21.686377,-8.932226,-3.933878,0.09706744025735294,1326.6294075443711,0.35086644,spoof
-253.8683,79.32748,14.252351,45.99246,5.565865,-18.66195,-8.199232,-18.396404,-25.880102,-5.7923436,-17.430147,-8.750794,-3.824315,0.13215069731404958,1609.676355308199,0.35110813,spoof
-220.50505,87.69988,-12.224985,23.336412,-0.6354396,-18.987867,-13.906372,-17.861876,-17.696825,3.9898398,-15.611168,-9.190257,-3.57903,0.1456482769691781,1716.518252475538,0.39660028,spoof
-245.63237,128.54385,-30.561167,9.862551,5.6838174,-20.318232,-5.0572767,-21.691113,-15.084154,3.202261,-11.072632,-7.053991,-4.9056687,0.07060314360119048,1200.2267489025826,0.3885681,spoof
-204.3947,82.43479,6.1325045,38.060555,6.000438,-17.984882,-13.262957,-21.920742,-25.27387,-3.7694304,-20.572605,-8.302507,-3.1801527,0.157995685253268,1741.2769754830938,0.3357114,spoof
-259.3242,96.48429,-0.93784004,53.185387,10.445242,-22.9927,-8.065604,-20.460571,-26.054354,-9.871477,-20.464476,-6.9172473,-5.216186,0.07371544471153846,1302.9900224007374,0.3360305,spoof
-223.32674,99.71969,-3.5814977,12.660801,-6.2950516,-11.003193,-7.141051,-20.740488,-21.27826,2.770576,-16.647669,-9.9922695,-4.776321,0.13792754382621952,1622.4273196190225,0.38442814,spoof
-232.80814,110.07709,-8.405051,0.29318908,-14.482424,-9.420998,-4.73603,-24.458614,-24.587353,1.7675786,-15.0126915,-8.509429,-0.76045734,0.12132547669491525,1451.2806566704046,0.3520724,spoof
